Image Taken,Image Number,Latitude,Longitude,Time
True,137,-43.37617907313405,-87.47751236810599,23:16:16
False,137,-43.376229719467375,-87.47740584968437,23:16:16
False,137,-43.5486927857267,-87.11221254312834,23:16:21
False,137,-43.720375227598126,-86.74365947409551,23:16:26
False,137,-43.89079594201331,-86.3727103025511,23:16:31
True,138,-44.059802250173185,-85.99965427673253,23:16:36
False,138,-44.05986802991362,-85.99950805070867,23:16:36
False,138,-44.22730234138131,-85.62466072412298,23:16:41
False,138,-44.39308726822738,-85.24817733606518,23:16:46
False,138,-44.55784904687521,-84.86858769297375,23:16:51
True,139,-44.7211729220955,-84.48678676306683,23:16:57
False,139,-44.72122039770749,-84.48667496190437,23:16:57
False,139,-44.88310419702517,-84.10262435388026,23:17:02
False,139,-45.04348518460102,-83.71643435750039,23:17:07
False,139,-45.20236717089453,-83.32805703185406,23:17:12
True,140,-45.35989213192079,-82.93709655969747,23:17:17
False,140,-45.35993783324137,-82.93698226084977,23:17:17
False,140,-45.51586400517538,-82.54399169205428,23:17:22
False,140,-45.67037407816036,-82.1484682661518,23:17:27
False,140,-45.82305240369829,-81.75144417499814,23:17:33
True,141,-45.974463914187155,-81.35140729983407,23:17:38
False,141,-45.9745078879715,-81.3512901833899,23:17:38
False,141,-46.12427914445961,-80.94916808328442,23:17:43
False,141,-46.272495738609145,-80.54469139214532,23:17:48
False,141,-46.419064215395096,-80.13807213507638,23:17:53
True,142,-46.56411602206508,-79.72889751477264,23:17:58
False,142,-46.56415813013384,-79.72877772951917,23:17:58
False,142,-46.70754921163081,-79.3174022648045,23:18:03
False,142,-46.84887723943794,-78.90497014498595,23:18:09
False,142,-46.98894284286293,-78.48910117471259,23:18:14
True,143,-47.12735910837115,-78.0708658973379,23:18:19
False,143,-47.12739935460983,-78.07074321001528,23:18:19
False,143,-47.2637412216173,-77.65140654235503,23:18:24
False,143,-47.39886859805251,-77.22827036165671,23:18:29
False,143,-47.53212928768361,-76.80330089070037,23:18:34
True,144,-47.66366146637361,-76.37602168485509,23:18:39
False,144,-47.663699840440174,-76.37589585869317,23:18:39
False,144,-47.79345432496792,-75.94641794584614,23:18:44
False,144,-47.92144407887569,-75.51465452385544,23:18:50
False,144,-48.0477173226095,-75.08038730573183,23:18:55
True,145,-48.1721540234485,-74.64397683864945,23:19:00
False,145,-48.172190308779534,-74.64384831736659,23:19:00
False,145,-48.294687971804386,-74.20561870771881,23:19:05
False,145,-48.41542343454758,-73.76489601064922,23:19:10
False,145,-48.5342618013622,-73.32212078702692,23:19:15
True,146,-48.65127809334436,-72.87696419043712,23:19:20
False,146,-48.65131189356162,-72.87683424478796,23:19:20
False,146,-48.76629835430344,-72.430046781263,23:19:26
False,146,-48.87946505005429,-71.98077368680875,23:19:31
False,146,-48.99066784293659,-71.5295338586839,23:19:36
True,147,-49.099992753791646,-71.07592760235305,23:19:41
False,147,-49.10002432691738,-71.0757951140926,23:19:41
False,147,-49.20732978326891,-70.62035948137766,23:19:46
False,147,-49.31273110136066,-70.16255942479368,23:19:51
False,147,-49.41612069244368,-69.70280779749362,23:19:56
True,148,-49.517471609659,-69.24118588250901,23:20:02
False,148,-49.517500877976694,-69.24105094313869,23:20:02
False,148,-49.616737374691425,-68.77787478967518,23:20:07
False,148,-49.714087221805556,-68.31202799255482,23:20:12
False,148,-49.8092768099109,-67.84476630139324,23:20:17
True,149,-49.902485928533636,-67.37516433738996,23:20:22
False,149,-49.90251280008317,-67.37502715114762,23:20:22
False,149,-49.993591394329876,-66.90378341315207,23:20:27
False,149,-50.082572353655465,-66.43069514022828,23:20:32
False,149,-50.169435290042976,-65.95582650419742,23:20:38
True,150,-50.254202136401595,-65.47900637400838,23:20:43
False,150,-50.25422649402576,-65.47886735475431,23:20:43
False,150,-50.33672249700858,-65.00105470669658,23:20:48
False,150,-50.41716809848391,-64.52093909346641,23:20:53
False,150,-50.4954501462906,-64.0391229002918,23:20:58
True,151,-50.57154303552642,-63.55572046572449,23:21:03
False,151,-50.57156497234831,-63.555578835014614,23:21:03
False,151,-50.64545394940243,-63.07064068779676,23:21:08
False,151,-50.717162228266375,-62.58396984167489,23:21:13
False,151,-50.78663141786608,-62.09591715269759,23:21:19
True,152,-50.8539156342325,-61.60604861884117,23:21:24
False,152,-50.85393501454101,-61.60590491530742,23:21:24
False,152,-50.9187550664544,-61.11627758383196,23:21:29
False,152,-50.981370977874754,-60.62496763198046,23:21:34
False,152,-51.04183871184966,-60.13142504565769,23:21:39
True,153,-51.100058972400376,-59.63635103841861,23:21:44
False,153,-51.10007575814642,-59.63620525888823,23:21:44
False,153,-51.156051991160275,-59.13948410191523,23:21:49
False,153,-51.209676365219316,-58.64204440858164,23:21:55
False,153,-51.260897542693954,-58.14442127721211,23:22:00
True,154,-51.30993609463331,-57.644410378260275,23:22:05
False,154,-51.309950059201284,-57.644264378902776,23:22:05
False,154,-51.35665590991816,-57.14325926221765,23:22:10
False,154,-51.400938992058244,-56.642280535436505,23:22:15
False,154,-51.44299187563344,-56.13909388335369,23:22:20
True,155,-51.48273115902101,-55.63450909882685,23:22:25
False,155,-51.48273864661363,-55.6344110305596,23:22:25
False,155,-51.520054222824285,-55.12981562196229,23:22:31
False,155,-51.55502125918074,-54.62422681326145,23:22:36
False,155,-51.587645329404026,-54.117464446824414,23:22:41
True,156,-51.6178696679584,-53.610368407269625,23:22:46
False,156,-51.61787535372826,-53.61026903914499,23:22:46
False,156,-51.64570594002804,-53.1027688755484,23:22:51
False,156,-51.671112217339086,-52.595539473516745,23:22:56
False,156,-51.694182932054815,-52.086752884773055,23:23:01
True,157,-51.7148810771535,-51.57694838864153,23:23:06
False,157,-51.71488675895023,-51.57679976095787,23:23:06
False,157,-51.73317150814972,-51.06689812422843,23:23:12
False,157,-51.74906924382065,-50.556118348596605,23:23:17
False,157,-51.76255464943639,-50.04516175613353,23:23:22
True,158,-51.77363149662899,-49.53387916991441,23:23:27
False,158,-51.773634375097195,-49.5337300379276,23:23:27
False,158,-51.78229561047931,-49.02243171820978,23:23:32
False,158,-51.788547212964325,-48.51078194103896,23:23:37
False,158,-51.792383643540354,-47.99919749886402,23:23:42
